PROJECT ID,PROJECT NAME,PROJECT STATUS,PRODUCT LINE,REGION,COUNTRY,LENDING INSTRUMENT,LENDING INSTRUMENT TYPE,ENV. CATEGORY,IMP AGENCY,SECTOR 1,APPROVAL DATE,CLOSING DATE,commitment_total,disbursement_total,d1,pct_dis1,total_pct_dis1,d2,pct_dis2,total_pct_dis2,d3,pct_dis3,total_pct_dis3,d4,pct_dis4,total_pct_dis4,d5,pct_dis5,total_pct_dis5,d6,pct_dis6,total_pct_dis6,d7,pct_dis7,total_pct_dis7,full_duration,ad1,d1_duration,d1_pct_duration,ad2,d2_duration,d2_pct_duration,ad3,d3_duration,d3_pct_duration,ad4,d4_duration,d4_pct_duration,ad5,d5_duration,d5_pct_duration,ad6,d6_duration,d6_pct_duration,ad7,d7_duration,d7_pct_duration
P117281,Economic Governance & Recovery Grant III,Closed,IBRD/IDA,AFRICA,Cote d'Ivoire,Development Policy Lending,DEVELOPMENT POLICY LENDING,,MINISTRY OF ECONOMY AND FINANCE,Crops,4-May-10,30-Jun-11,90000000,86654683.62,86654683.62,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,13,4-May-10,0,,,,,,,,,,,,,,,,,,,
P117282,Economic Recovery and Gov. Grant 3,Closed,IBRD/IDA,AFRICA,Togo,Development Policy Lending,DEVELOPMENT POLICY LENDING,,MINISTRY OF TOGO,Central government administration,20-May-10,31-Dec-10,16300000,15965363,15965363,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,7,20-May-10,0,,,,,,,,,,,,,,,,,,,
P117286,Growth Policy Reform Operation II,Closed,IBRD/IDA,AFRICA,Niger,Development Policy Lending,DEVELOPMENT POLICY LENDING,,THE MINISTRY OF FINANCE,Central government administration,23-Jun-11,30-Jun-12,52000000,50567895.94,50567895.94,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,12,23-Jun-11,0,,,,,,,,,,,,,,,,,,,
P117301,Second Social Investment Fund Project -Second Additional Financing,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Moldova,Specific Investment Loan,INVESTMENT,F,MOLDOVA SOCIAL INVESTMENT FUND,Other social services,26-Jan-10,N/A,20000000,0,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,#DIV/0!,#DIV/0!,0,Err:520,Err:520,0,Err:520,Err:520,Err:520,,,,,,,,,,,,,,,,,,,,,
P117310,Results in Nutrition for Juntos SWAp,Active,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Peru,Specific Investment Loan,INVESTMENT,C,MINISTRY OF FINANCE,Other social services,8-Mar-11,31-Mar-16,25000000,11722873.7,11722873.7,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,60,8-Mar-11,0,,,,,,,,,,,,,,,,,,,
P117314,PE AF National Rural Water Supply and Sanitation,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Peru,Specific Investment Loan,INVESTMENT,B,VICEMINISTRY OF CONSTRUCTION AND SANITATION,Sanitation,9-Dec-10,N/A,30000000,0,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,#DIV/0!,#DIV/0!,0,Err:520,Err:520,0,Err:520,Err:520,Err:520,,,,,,,,,,,,,,,,,,,,,
P117318,Cusco Regional Development,Active,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Peru,Investment Project Financing,INVESTMENT,A,PLAN PER COPESCO AND SEDACUSCO,Other industry,22-Nov-13,31-Jan-19,35000000,0,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,#DIV/0!,#DIV/0!,0,Err:520,Err:520,0,Err:520,Err:520,62,22-Nov-13,0,,,,,,,,,,,,,,,,,,,
P117323,Indonesia Power Transmission Development Project,Active,IBRD/IDA,EAST ASIA AND PACIFIC,Indonesia,Specific Investment Loan,INVESTMENT,B,PT PLN PERSERO,Transmission and Distribution of Electricity,8-Jul-10,31-Dec-15,225000000,79016214.03,79016214.03,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,65,8-Jul-10,0,,,,,,,,,,,,,,,,,,,
P117341,HaJia Railway,Active,IBRD/IDA,EAST ASIA AND PACIFIC,China,Investment Project Financing,INVESTMENT,A,MINISTRY OF RAILWAYS,Railways,28-Mar-14,31-Dec-20,300000000,10750000,10750000,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,81,28-Mar-14,0,,,,,,,,,,,,,,,,,,,
P117345,Seventh Poverty Reduction Support Credit - Supplemental Financing,Closed,IBRD/IDA,AFRICA,Tanzania,Development Policy Lending,DEVELOPMENT POLICY LENDING,,MINISTRY OF FINANCE,"General agriculture, fishing and forestry sector",22-Dec-09,N/A,170000000,0,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,#DIV/0!,#DIV/0!,0,Err:520,Err:520,0,Err:520,Err:520,Err:520,,,,,,,,,,,,,,,,,,,,,
P117356,EG-Railways Restructuring Additional Financing,Active,IBRD/IDA,MIDDLE EAST AND NORTH AFRICA,"Egypt, Arab Republic of",Specific Investment Loan,INVESTMENT,B,EGYPT NATIONAL RAILWAYS,Railways,14-Dec-10,N/A,330000000,0,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,#DIV/0!,#DIV/0!,0,Err:520,Err:520,0,Err:520,Err:520,Err:520,,,,,,,,,,,,,,,,,,,,,
P117365,Urban Water and Sanitation Project,Active,IBRD/IDA,AFRICA,Niger,Specific Investment Loan,INVESTMENT,B,MINISTRY OF WATER RESOURCES,Water supply,26-Apr-11,31-Dec-16,90000000,56772742.16,56772742.16,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,68,26-Apr-11,0,,,,,,,,,,,,,,,,,,,
P117370,Second Poverty Reduction Support Credit (PRSC 2),Closed,IBRD/IDA,AFRICA,Zambia,Development Policy Lending,DEVELOPMENT POLICY LENDING,,MINISTRY OF FINANCE AND NATIONAL PLANNING,General public administration sector,31-Mar-11,31-Mar-12,30000000,30692790,30692790,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,12,31-Mar-11,0,,,,,,,,,,,,,,,,,,,
P117377,Prevention and Management of Influenza Type Illness and Strengthening of Argentina's Epidemiological System Project,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Argentina,Emergency Recovery Loan,INVESTMENT,B,MINISTRY OF HEALTH,Health,23-Feb-10,31-Dec-13,229000000,141000000,141000000,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,46,23-Feb-10,0,,,,,,,,,,,,,,,,,,,
P117382,DRC Establishing Capacity for Core Public Management,Active,IBRD/IDA,AFRICA,"Congo, Democratic Republic of",Technical Assistance Loan,INVESTMENT,C,MINISTRY OF PLANNING,General public administration sector,28-Jun-11,15-Sep-16,29900000,20821314.21,20821314.21,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,63,28-Jun-11,0,,,,,,,,,,,,,,,,,,,
P117384,Public Sector Modernization Project II,Active,IBRD/IDA,EUROPE AND CENTRAL ASIA,Armenia,Specific Investment Loan,INVESTMENT,C,OFFICE OF THE GOVERNMENT (PM),Central government administration,16-Mar-10,31-Jan-17,9000000,7752775.93,7752775.93,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,82,16-Mar-10,0,,,,,,,,,,,,,,,,,,,
P117393,Vietnam School Readiness Promotion Project,Active,IBRD/IDA,EAST ASIA AND PACIFIC,Vietnam,Specific Investment Loan,INVESTMENT,C,MINISTRY OF EDUCATION AND TRAINING,Pre-primary education,28-Feb-13,30-Jun-17,100000000,77420346.71,77420346.71,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,52,28-Feb-13,0,,,,,,,,,,,,,,,,,,,
P117394,"Fostering Innovation through Research, Science and Technology (FIRST)",Active,IBRD/IDA,EAST ASIA AND PACIFIC,Vietnam,Specific Investment Loan,INVESTMENT,B,MINISTRY OF SCIENCE AND TECHNOLOGY,Tertiary education,31-May-13,30-Jun-19,100000000,3689811.51,3689811.51,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,73,31-May-13,0,,,,,,,,,,,,,,,,,,,
P117407,EG - Helwan South Power Project,Active,IBRD/IDA,MIDDLE EAST AND NORTH AFRICA,"Egypt, Arab Republic of",Specific Investment Loan,INVESTMENT,A,EGYPTIAN ELECTRICITY HOLDING COMPANY (EEHC),Thermal Power Generation,27-Jun-13,30-Jun-19,585400000,46525130.29,46525130.29,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,72,27-Jun-13,0,,,,,,,,,,,,,,,,,,,
P117408,RY - Rural Access II Additional Financing,Active,IBRD/IDA,MIDDLE EAST AND NORTH AFRICA,"Yemen, Republic of",Specific Investment Loan,INVESTMENT,A,RURAL ACCESS PROGRAM / ROAD MAINTENANCE FUND,Rural and Inter-Urban Roads and Highways,17-Dec-09,N/A,40000000,0,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,#DIV/0!,#DIV/0!,0,Err:520,Err:520,0,Err:520,Err:520,Err:520,,,,,,,,,,,,,,,,,,,,,
P117421,Mongolia - Development Policy Credit 2,Closed,IBRD/IDA,EAST ASIA AND PACIFIC,Mongolia,Development Policy Lending,DEVELOPMENT POLICY LENDING,,MINISTRY OF FINANCE,Other Mining and Extractive Industries,18-Oct-10,30-Jun-11,29700000,31005830,31005830,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,8,18-Oct-10,0,,,,,,,,,,,,,,,,,,,
P117440,Income Support and Employability Project,Active,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,El Salvador,Specific Investment Loan,INVESTMENT,B,,Public administration- Other social services,24-Nov-09,31-Aug-16,50000000,47992290.12,47992290.12,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,81,24-Nov-09,0,,,,,,,,,,,,,,,,,,,
P117470,Laguna de Bay Institutional Strengthening and Community Participation Project - Additional Financing,Closed,IBRD/IDA,EAST ASIA AND PACIFIC,Philippines,Specific Investment Loan,INVESTMENT,B,LAGUNA LAKE DEVELOPMENT AUTHORITY,"General water, sanitation and flood protection sector",12-Apr-11,N/A,10000000,0,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,#DIV/0!,#DIV/0!,0,Err:520,Err:520,0,Err:520,Err:520,Err:520,,,,,,,,,,,,,,,,,,,,,
P117510,Burundi-Fourth Economic Reform Support Grant - ERSG IV,Closed,IBRD/IDA,AFRICA,Burundi,Development Policy Lending,DEVELOPMENT POLICY LENDING,,MINISTRY OF FINANCE,Central government administration,9-Dec-10,31-Dec-11,25000000,25092172,25092172,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,12,9-Dec-10,0,,,,,,,,,,,,,,,,,,,
P117542,Investment Promotion and Financing Facility,Active,IBRD/IDA,SOUTH ASIA,Bangladesh,Financial Intermediary Loan,INVESTMENT,F,BANGLADESH BANK,General finance sector,4-May-10,N/A,257000000,0,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,#DIV/0!,#DIV/0!,0,Err:520,Err:520,0,Err:520,Err:520,Err:520,,,,,,,,,,,,,,,,,,,,,
P117590,"Science, Technology and Innovation",Active,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Colombia,Adaptable Program Loan,INVESTMENT,B,COLCIENCIAS,Public administration- Industry and trade,15-Jul-10,31-Dec-15,25000000,22580000,22580000,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,65,15-Jul-10,0,,,,,,,,,,,,,,,,,,,
P117593,UGANDA- EASTERN AFRICA AGRICULTURAL PRODUCTIVITY PROJECT APL1A,Active,IBRD/IDA,AFRICA,Africa,Adaptable Program Loan,INVESTMENT,B,UGANDA,Agricultural extension and research,12-Nov-09,N/A,30000000,0,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,#DIV/0!,#DIV/0!,0,Err:520,Err:520,0,Err:520,Err:520,Err:520,,,,,,,,,,,,,,,,,,,,,
P117596,China: Guangdong Social Security Integration and Rural Worker Training,Active,IBRD/IDA,EAST ASIA AND PACIFIC,China,Specific Investment Loan,INVESTMENT,B,DEPT. OF HUMAN RESOURCES AND SOCIAL SECURITY OF GUANGDONG,Vocational training,20-Jun-13,31-Dec-18,80000000,9290136.34,9290136.34,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,66,20-Jun-13,0,,,,,,,,,,,,,,,,,,,
P117608,Social Welfare Fund Institutional Support Project,Active,IBRD/IDA,MIDDLE EAST AND NORTH AFRICA,"Yemen, Republic of",Specific Investment Loan,INVESTMENT,C,SOCIAL WELFARE FUND,Public administration- Other social services,17-Jun-10,31-Mar-17,10000000,2540345.94,2540345.94,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,81,17-Jun-10,0,,,,,,,,,,,,,,,,,,,
P117610,Third Program 135 Phase 2 Development Policy Support Operation,Closed,IBRD/IDA,EAST ASIA AND PACIFIC,Vietnam,Development Policy Lending,DEVELOPMENT POLICY LENDING,,COMMITTEE FOR ETHNIC MINORITIES,Sub-national government administration,26-Apr-11,30-Dec-11,50000000,49417836,49417836,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,8,26-Apr-11,0,,,,,,,,,,,,,,,,,,,
P117616,Emergency Urban Infrastructure Rehabilitation and Maintenance Project - Additional Financing,Active,IBRD/IDA,AFRICA,Central African Republic,Emergency Recovery Loan,INVESTMENT,B,MINISTRY OF PUBLIC WORKS,Flood protection,28-Sep-10,N/A,23900000,0,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,#DIV/0!,#DIV/0!,0,Err:520,Err:520,0,Err:520,Err:520,Err:520,,,,,,,,,,,,,,,,,,,,,
P117644,ROAD SECTOR DEV. SUPPORT PROGRAM II-APL2,Closed,IBRD/IDA,AFRICA,Ethiopia,Adaptable Program Loan,INVESTMENT,A,ETHIOPIAN ROADS AUTHORITY (ERA),Rural and Inter-Urban Roads and Highways,27-May-10,N/A,100000000,0,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,#DIV/0!,#DIV/0!,0,Err:520,Err:520,0,Err:520,Err:520,Err:520,,,,,,,,,,,,,,,,,,,,,
P117651,Second Environmental Sustainability and Energy Sector Development Policy Loan,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Turkey,Development Policy Lending,DEVELOPMENT POLICY LENDING,,UNDERSECRETARIAT OF THE TREASURY,Transmission and Distribution of Electricity,15-Jun-10,31-Dec-10,700000000,657034200,657034200,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,6,15-Jun-10,0,,,,,,,,,,,,,,,,,,,
P117652,Central African Backbone - APL2,Closed,IBRD/IDA,AFRICA,Africa,Adaptable Program Loan,INVESTMENT,B,MINISTRY OF PLANNING AND FINANCE,Telecommunications,20-Jan-11,31-Dec-14,14900000,15425665.65,15425665.65,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,47,12-Jan-11,0,,,,,,,,,,,,,,,,,,,
P117656,China: Kunming Urban Rail Project,Active,IBRD/IDA,EAST ASIA AND PACIFIC,China,Specific Investment Loan,INVESTMENT,A,KUNMING MUNICIPAL GOVERNMENT,Urban Transport,10-May-11,30-Nov-16,300000000,92944160.63,92944160.63,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,66,10-May-11,0,,,,,,,,,,,,,,,,,,,
P117665,"Fiscal, Social and Financial Sector Development Policy Loan (DPL)",Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Croatia,Development Policy Lending,DEVELOPMENT POLICY LENDING,,MINISTRY OF FINANCE,General public administration sector,12-Jan-10,30-Apr-10,296750000,271230000,271230000,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,3,12-Jan-10,0,,,,,,,,,,,,,,,,,,,
P117666,Third Development Policy Loan,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Poland,Development Policy Lending,DEVELOPMENT POLICY LENDING,,MINISTRY OF FINANCE,Compulsory pension and unemployment insurance,17-Jun-10,31-Dec-10,1331300000,1256550000,1256550000,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,6,17-Jun-10,0,,,,,,,,,,,,,,,,,,,
P117667,Second Development Policy Loan,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Romania,Development Policy Lending,DEVELOPMENT POLICY LENDING,,MINISTRY OF PUBLIC FINANCE,General public administration sector,20-Jan-11,30-Jun-11,380500000,434265000,434265000,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5,20-Jan-11,0,,,,,,,,,,,,,,,,,,,
P117692,TAJIKISTAN PDPG 4,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Tajikistan,Development Policy Lending,DEVELOPMENT POLICY LENDING,,,General finance sector,23-Jun-10,31-Jan-11,25400000,25554152,25554152,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,7,23-Jun-10,0,,,,,,,,,,,,,,,,,,,
P117723,VN-Public Investment Reform 1,Closed,IBRD/IDA,EAST ASIA AND PACIFIC,Vietnam,Development Policy Lending,DEVELOPMENT POLICY LENDING,,THE STATE BANK OF VIETNAM,Central government administration,22-Dec-09,30-Sep-10,500000000,500000000,500000000,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,9,22-Dec-09,0,,,,,,,,,,,,,,,,,,,
P117731,Ethiopia-Transport Sector Project in Support of RSDP4,Active,IBRD/IDA,AFRICA,Ethiopia,Specific Investment Loan,INVESTMENT,A,ETHIOPIAN ROADS AUTHORITY (ERA),Rural and Inter-Urban Roads and Highways,25-Sep-12,30-Apr-19,415000000,135750527,135750527,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,79,25-Sep-12,0,,,,,,,,,,,,,,,,,,,
P117740,Municipal Services Project Additional Financing,Closed,IBRD/IDA,SOUTH ASIA,Bangladesh,Specific Investment Loan,INVESTMENT,B,BANGLADESH MUNICIPAL DEVELOPMENT FUND AND LGED,Sub-national government administration,23-Jun-10,N/A,42000000,0,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,#DIV/0!,#DIV/0!,0,Err:520,Err:520,0,Err:520,Err:520,Err:520,,,,,,,,,,,,,,,,,,,,,
P117745,EGYPT-Farm-level Irrigation Modernization,Active,IBRD/IDA,MIDDLE EAST AND NORTH AFRICA,"Egypt, Arab Republic of",Specific Investment Loan,INVESTMENT,B,MINISTRY OF AGRICULTURE AND LAND RECLAMATION,Irrigation and drainage,14-Dec-10,30-Jun-16,100000000,19451410.68,19451410.68,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,66,14-Dec-10,0,,,,,,,,,,,,,,,,,,,
P117758,Rwanda Second Community Living Standards Grant,Closed,IBRD/IDA,AFRICA,Rwanda,Development Policy Lending,DEVELOPMENT POLICY LENDING,,MINISTRY OF LOCAL GOVERNMENT,Other social services,16-Mar-10,30-Jun-11,6000000,5833776,5833776,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,15,16-Mar-10,0,,,,,,,,,,,,,,,,,,,
P117819,CN-Yunnan Urban Environment-Phase II Additional Financing,Active,IBRD/IDA,EAST ASIA AND PACIFIC,China,Specific Investment Loan,INVESTMENT,A,CHINA: YUNNAN ENVIORNMENTAL PROTECTION BUREAU,"General water, sanitation and flood protection sector",6-Jul-10,N/A,60000000,0,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,#DIV/0!,#DIV/0!,0,Err:520,Err:520,0,Err:520,Err:520,Err:520,,,,,,,,,,,,,,,,,,,,,
P117822,SL-Fourth Governance Reform and Growth Grant (GRGG-4) DPL,Closed,IBRD/IDA,AFRICA,Sierra Leone,Development Policy Lending,DEVELOPMENT POLICY LENDING,,MINISTRY OF FINANCE AND ECONOMIC DEVELOPMENT,Central government administration,20-Dec-10,31-Jul-11,10000000,9807680,9807680,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,7,20-Dec-10,0,,,,,,,,,,,,,,,,,,,
P117836,Land Administration Project (PRODEP) Additional Financing,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Nicaragua,Specific Investment Loan,INVESTMENT,B,PROCURADURIA GENERAL DE LA REPUBLICA,Sub-national government administration,16-Feb-10,N/A,10000000,0,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,#DIV/0!,#DIV/0!,0,Err:520,Err:520,0,Err:520,Err:520,Err:520,,,,,,,,,,,,,,,,,,,,,
P117838,First Education Development Policy Loan,Closed,IBRD/IDA,MIDDLE EAST AND NORTH AFRICA,Morocco,Development Policy Lending,DEVELOPMENT POLICY LENDING,,MINISTRY OF EDUCATION,Primary education,8-Jun-10,31-Mar-11,60000000,61145351.81,61145351.81,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,9,8-Jun-10,0,,,,,,,,,,,,,,,,,,,
P117860,First East-West Highway Additional Financing,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Georgia,Specific Investment Loan,INVESTMENT,B,ROADS DEPARTMENT,Rural and Inter-Urban Roads and Highways,10-Nov-09,N/A,28000000,0,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,#DIV/0!,#DIV/0!,0,Err:520,Err:520,0,Err:520,Err:520,Err:520,,,,,,,,,,,,,,,,,,,,,
P117864,Second Rural Electrification,Active,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Peru,Specific Investment Loan,INVESTMENT,B,MINISTRY OF ENERGY & MINES,Transmission and Distribution of Electricity,21-Apr-11,28-Feb-17,50000000,23813934.79,23813934.79,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,70,21-Apr-11,0,,,,,,,,,,,,,,,,,,,
P117874,Indonesia Seventh Development Policy Loan,Closed,IBRD/IDA,EAST ASIA AND PACIFIC,Indonesia,Development Policy Lending,DEVELOPMENT POLICY LENDING,,MINISTRY OF FINANCE,Central government administration,18-Nov-10,31-Mar-11,600000000,600000000,600000000,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,4,18-Nov-10,0,,,,,,,,,,,,,,,,,,,
P117876,Uganda Support to Municipal Infrastructure Development Program,Active,IBRD/IDA,AFRICA,Uganda,Program-for-Results,,B,"MINISTRY OF LANDS, HOUSING AND URBAN DEVELOPMENT",Rural and Inter-Urban Roads and Highways,28-Mar-13,31-Dec-18,150000000,71768403.52,71768403.52,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,69,28-Mar-13,0,,,,,,,,,,,,,,,,,,,
P117877,"Ho Chi Minh City Environmental Sanitation Project, Additional Financing",Closed,IBRD/IDA,EAST ASIA AND PACIFIC,Vietnam,Specific Investment Loan,INVESTMENT,A,HO CHI MINH CITY AUTHORITY,Wastewater Collection and Transportation,6-Apr-10,N/A,90000000,0,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,#DIV/0!,#DIV/0!,0,Err:520,Err:520,0,Err:520,Err:520,Err:520,,,,,,,,,,,,,,,,,,,,,
P117924,Poverty Reduction Support Credit (PRSC-7),Closed,IBRD/IDA,AFRICA,Ghana,Development Policy Lending,DEVELOPMENT POLICY LENDING,,MINISTRY OF FINANCE,Central government administration,20-Jan-11,30-Jun-11,215000000,219133740,219133740,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5,20-Jan-11,0,,,,,,,,,,,,,,,,,,,
P117944,HT 3rd Econ. Governance Reform Operation,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Haiti,Development Policy Lending,DEVELOPMENT POLICY LENDING,,MINISTRY OF ECONOMY AND FINANCE,Central government administration,8-Dec-09,31-Dec-10,12500000,12502160,12502160,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,12,8-Dec-09,0,,,,,,,,,,,,,,,,,,,
P117947,Support to the National Urban Transit Program Project,Active,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Colombia,Specific Investment Loan,INVESTMENT,B,MINISTRY OF TRANSPORT,Urban Transport,21-Jul-11,30-Nov-16,350000000,18045469.75,18045469.75,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,64,21-Jul-11,0,,,,,,,,,,,,,,,,,,,
P117979,Uganda - Financial Sector DPL (1 of 2),Closed,IBRD/IDA,AFRICA,Uganda,Development Policy Lending,DEVELOPMENT POLICY LENDING,,MINISTRY OF FINANCE,Compulsory pension and unemployment insurance,30-Jun-11,30-Jun-12,50000000,48661011,48661011,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,12,30-Jun-11,0,,,,,,,,,,,,,,,,,,,
P118026,Local Government Strengthening Project,Active,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,El Salvador,Specific Investment Loan,INVESTMENT,B,SUBSECRETARIAT FOR TERRITORIAL AND LOCAL DEVELOPMENT,Rural and Inter-Urban Roads and Highways,1-Jun-10,31-Dec-16,80000000,73675020.45,73675020.45,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,78,1-Jun-10,0,,,,,,,,,,,,,,,,,,,
P118027,AF: Development Policy Prog. Series,Closed,IBRD/IDA,SOUTH ASIA,Afghanistan,Development Policy Lending,DEVELOPMENT POLICY LENDING,,MINISTRY OF FINANCE,Central government administration,7-Aug-13,15-Jun-15,50000000,51197751,51197751,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,22,7-Aug-13,0,,,,,,,,,,,,,,,,,,,
P118036,Sustaining Social Gains for Economic Recovery,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,El Salvador,Development Policy Lending,DEVELOPMENT POLICY LENDING,,,General education sector,24-Nov-09,31-Dec-10,100000000,100000000,100000000,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,13,24-Nov-09,0,,,,,,,,,,,,,,,,,,,
P118045,Togo Agricultural Sector Support Project,Active,IBRD/IDA,AFRICA,Togo,Specific Investment Loan,INVESTMENT,B,"MINISTRY OF AGRICULTURE, LIVESTOCK, AND FISHERIES","General agriculture, fishing and forestry sector",12-Apr-11,15-Dec-16,9000000,7404605.3,7404605.3,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,68,12-Apr-11,0,,,,,,,,,,,,,,,,,,,
